t;h0;g;dt;r;cd;m;Density;rf;F_cw;F_g;F_a;F_res;a;v;h
59.62000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;66.89149;0.75705
59.63000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;66.85888;0.75705
59.64000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;66.82626;0.75705
59.65000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;66.79365;0.75705
59.66000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;66.76104;0.75705
59.67000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;66.72843;0.75705
59.68000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;66.69582;0.75705
59.69000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;66.66321;0.75705
59.70000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;66.63060;0.75705
59.71000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;66.59798;0.75705
59.72000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;66.56537;0.75705
59.73000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;66.53276;0.75705
59.74000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;66.50015;0.75705
59.75000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;66.46754;0.75705
59.76000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;66.43493;0.75705
59.77000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;66.40232;0.75705
59.78000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;66.36971;0.75705
59.79000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;66.33709;0.75705
59.80000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;66.30448;0.75705
59.81000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;66.27187;0.75705
59.82000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;66.23926;0.75705
59.83000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;66.20665;0.75705
59.84000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;66.17404;0.75705
59.85000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;66.14143;0.75705
59.86000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;66.10881;0.75705
59.87000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;66.07620;0.75705
59.88000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;66.04359;0.75705
59.89000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;66.01098;0.75705
59.90000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.97837;0.75705
59.91000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.94576;0.75705
59.92000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.91315;0.75705
59.93000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.88053;0.75705
59.94000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.84792;0.75705
59.95000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.81531;0.75705
59.96000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.78270;0.75705
59.97000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.75009;0.75705
59.98000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.71748;0.75705
59.99000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.68487;0.75705
60.00000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.65226;0.75705
60.01000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.61964;0.75705
60.02000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.58703;0.75705
60.03000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.55442;0.75705
60.04000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.52181;0.75705
60.05000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.48920;0.75705
60.06000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.45659;0.75705
60.07000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.42398;0.75705
60.08000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.39136;0.75705
60.09000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.35875;0.75705
60.10000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.32614;0.75705
60.11000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.29353;0.75705
60.12000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.26092;0.75705
60.13000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.22831;0.75705
60.14000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.19570;0.75705
60.15000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.16308;0.75705
60.16000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.13047;0.75705
60.17000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.09786;0.75705
60.18000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.06525;0.75705
60.19000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.03264;0.75705
60.20000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;65.00003;0.75705
60.21000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.96742;0.75705
60.22000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.93481;0.75705
60.23000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.90219;0.75705
60.24000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.86958;0.75705
60.25000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.83697;0.75705
60.26000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.80436;0.75705
60.27000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.77175;0.75705
60.28000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.73914;0.75705
60.29000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.70653;0.75705
60.30000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.67391;0.75705
60.31000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.64130;0.75705
60.32000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.60869;0.75705
60.33000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.57608;0.75705
60.34000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.54347;0.75705
60.35000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.51086;0.75705
60.36000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.47825;0.75705
60.37000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.44563;0.75705
60.38000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.41302;0.75705
60.39000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.38041;0.75705
60.40000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.34780;0.75705
60.41000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.31519;0.75705
60.42000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.28258;0.75705
60.43000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.24997;0.75705
60.44000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.21736;0.75705
60.45000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.18474;0.75705
60.46000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.15213;0.75705
60.47000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.11952;0.75705
60.48000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.08691;0.75705
60.49000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.05430;0.75705
60.50000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;64.02169;0.75705
60.51000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.98908;0.75705
60.52000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.95646;0.75705
60.53000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.92385;0.75705
60.54000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.89124;0.75705
60.55000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.85863;0.75705
60.56000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.82602;0.75705
60.57000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.79341;0.75705
60.58000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.76080;0.75705
60.59000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.72819;0.75705
60.60000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.69557;0.75705
60.61000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.66296;0.75705
60.62000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.63035;0.75705
60.63000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.59774;0.75705
60.64000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.56513;0.75705
60.65000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.53252;0.75705
60.66000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.49991;0.75705
60.67000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.46729;0.75705
60.68000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.43468;0.75705
60.69000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.40207;0.75705
60.70000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.36946;0.75705
60.71000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.33685;0.75705
60.72000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.30424;0.75705
60.73000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.27163;0.75705
60.74000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.23901;0.75705
60.75000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.20640;0.75705
60.76000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.17379;0.75705
60.77000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.14118;0.75705
60.78000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.10857;0.75705
60.79000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.07596;0.75705
60.80000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.04335;0.75705
60.81000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;63.01074;0.75705
60.82000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.97812;0.75705
60.83000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.94551;0.75705
60.84000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.91290;0.75705
60.85000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.88029;0.75705
60.86000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.84768;0.75705
60.87000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.81507;0.75705
60.88000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.78246;0.75705
60.89000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.74984;0.75705
60.90000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.71723;0.75705
60.91000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.68462;0.75705
60.92000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.65201;0.75705
60.93000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.61940;0.75705
60.94000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.58679;0.75705
60.95000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.55418;0.75705
60.96000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.52156;0.75705
60.97000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.48895;0.75705
60.98000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.45634;0.75705
60.99000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.42373;0.75705
61.00000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.39112;0.75705
61.01000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.35851;0.75705
61.02000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.32590;0.75705
61.03000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.29329;0.75705
61.04000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.26067;0.75705
61.05000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.22806;0.75705
61.06000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.19545;0.75705
61.07000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.16284;0.75705
61.08000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.13023;0.75705
61.09000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.09762;0.75705
61.10000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.06501;0.75705
61.11000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22499;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26114;62.03239;0.75705
