t;h0;g;dt;r;cd;m;Density;rf;F_cw;F_g;F_a;F_res;a;v;h
22.29000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;234.68851;0.75705
22.30000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;234.65563;0.75705
22.31000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;234.62275;0.75705
22.32000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;234.58987;0.75705
22.33000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;234.55699;0.75705
22.34000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;234.52411;0.75705
22.35000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;234.49123;0.75705
22.36000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;234.45835;0.75705
22.37000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;234.42547;0.75705
22.38000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;234.39259;0.75705
22.39000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;234.35971;0.75705
22.40000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;234.32683;0.75705
22.41000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;234.29395;0.75705
22.42000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;234.26106;0.75705
22.43000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;234.22818;0.75705
22.44000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;234.19530;0.75705
22.45000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;234.16242;0.75705
22.46000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;234.12954;0.75705
22.47000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;234.09666;0.75705
22.48000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;234.06378;0.75705
22.49000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;234.03090;0.75705
22.50000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.99802;0.75705
22.51000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.96514;0.75705
22.52000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.93226;0.75705
22.53000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.89938;0.75705
22.54000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.86649;0.75705
22.55000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.83361;0.75705
22.56000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.80073;0.75705
22.57000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.76785;0.75705
22.58000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.73497;0.75705
22.59000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.70209;0.75705
22.60000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.66921;0.75705
22.61000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.63633;0.75705
22.62000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.60345;0.75705
22.63000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.57057;0.75705
22.64000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.53769;0.75705
22.65000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.50481;0.75705
22.66000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.47193;0.75705
22.67000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.43904;0.75705
22.68000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.40616;0.75705
22.69000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.37328;0.75705
22.70000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.34040;0.75705
22.71000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.30752;0.75705
22.72000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.27464;0.75705
22.73000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.24176;0.75705
22.74000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.20888;0.75705
22.75000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.17600;0.75705
22.76000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.14312;0.75705
22.77000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.11024;0.75705
22.78000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.07736;0.75705
22.79000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.04447;0.75705
22.80000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;233.01159;0.75705
22.81000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.97871;0.75705
22.82000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.94583;0.75705
22.83000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.91295;0.75705
22.84000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.88007;0.75705
22.85000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.84719;0.75705
22.86000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.81431;0.75705
22.87000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.78143;0.75705
22.88000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.74855;0.75705
22.89000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.71567;0.75705
22.90000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.68279;0.75705
22.91000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.64990;0.75705
22.92000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.61702;0.75705
22.93000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.58414;0.75705
22.94000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.55126;0.75705
22.95000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.51838;0.75705
22.96000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.48550;0.75705
22.97000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.45262;0.75705
22.98000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.41974;0.75705
22.99000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.38686;0.75705
23.00000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.35398;0.75705
23.01000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.32110;0.75705
23.02000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.28822;0.75705
23.03000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.25534;0.75705
23.04000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.22245;0.75705
23.05000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.18957;0.75705
23.06000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.15669;0.75705
23.07000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.12381;0.75705
23.08000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.09093;0.75705
23.09000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.05805;0.75705
23.10000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;232.02517;0.75705
23.11000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.99229;0.75705
23.12000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.95941;0.75705
23.13000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.92653;0.75705
23.14000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.89365;0.75705
23.15000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.86077;0.75705
23.16000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.82788;0.75705
23.17000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.79500;0.75705
23.18000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.76212;0.75705
23.19000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.72924;0.75705
23.20000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.69636;0.75705
23.21000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.66348;0.75705
23.22000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.63060;0.75705
23.23000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.59772;0.75705
23.24000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.56484;0.75705
23.25000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.53196;0.75705
23.26000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.49908;0.75705
23.27000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.46620;0.75705
23.28000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.43332;0.75705
23.29000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.40043;0.75705
23.30000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.36755;0.75705
23.31000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.33467;0.75705
23.32000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.30179;0.75705
23.33000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.26891;0.75705
23.34000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.23603;0.75705
23.35000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.20315;0.75705
23.36000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.17027;0.75705
23.37000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.13739;0.75705
23.38000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.10451;0.75705
23.39000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.07163;0.75705
23.40000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.03875;0.75705
23.41000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;231.00586;0.75705
23.42000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;230.97298;0.75705
23.43000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;230.94010;0.75705
23.44000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;230.90722;0.75705
23.45000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;230.87434;0.75705
23.46000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;230.84146;0.75705
23.47000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;230.80858;0.75705
23.48000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;230.77570;0.75705
23.49000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;230.74282;0.75705
23.50000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;230.70994;0.75705
23.51000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;230.67706;0.75705
23.52000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;230.64418;0.75705
23.53000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;230.61130;0.75705
23.54000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;230.57841;0.75705
23.55000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;230.54553;0.75705
23.56000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;230.51265;0.75705
23.57000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;230.47977;0.75705
23.58000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;230.44689;0.75705
23.59000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;230.41401;0.75705
23.60000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;230.38113;0.75705
23.61000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;230.34825;0.75705
23.62000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;230.31537;0.75705
23.63000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;230.28249;0.75705
23.64000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;230.24961;0.75705
23.65000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22497;0.37094;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28808;230.21673;0.75705
