t;h0;g;dt;r;cd;m;Density;rf;F_cw;F_g;F_a;F_res;a;v;h
1.63000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45814;1.22499;0.00197;12.21593;4.49432;23.19310;6.48286;14.15051;78.87999;79.28812;0.00503
1.64000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45801;1.22499;0.00197;12.25987;4.49310;23.06207;6.30909;13.77493;79.01774;80.07830;0.00503
1.65000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45789;1.22499;0.00197;12.30273;4.49189;22.93103;6.13641;13.40152;79.15175;80.86981;0.00503
1.66000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45777;1.22499;0.00197;12.34449;4.49068;22.80000;5.96482;13.03030;79.28205;81.66264;0.00503
1.67000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45764;1.22499;0.00197;12.38517;4.48947;22.66897;5.79433;12.66126;79.40867;82.45672;0.00503
1.68000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45752;1.22499;0.00197;12.42476;4.48826;22.53793;5.62491;12.29439;79.53161;83.25204;0.00503
1.69000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45740;1.22499;0.00197;12.46326;4.48705;22.40690;5.45659;11.92971;79.65091;84.04855;0.00503
1.70000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45727;1.22499;0.00197;12.50068;4.48583;22.27586;5.28935;11.56720;79.76658;84.84621;0.00503
1.71000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45715;1.22499;0.00197;12.53701;4.48462;22.14483;5.12319;11.20686;79.87865;85.64500;0.00503
1.72000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45702;1.22499;0.00197;12.57226;4.48341;22.01379;4.95812;10.84870;79.98714;86.44487;0.00503
1.73000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45690;1.22499;0.00197;12.60644;4.48220;21.88276;4.79412;10.49270;80.09206;87.24579;0.00503
1.74000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45678;1.22499;0.00197;12.63953;4.48099;21.75172;4.63121;10.13887;80.19345;88.04773;0.00503
1.75000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45665;1.22499;0.00197;12.67155;4.47977;21.62069;4.46936;9.78720;80.29132;88.85064;0.00503
1.76000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45653;1.22499;0.00197;12.70250;4.47856;21.48966;4.30859;9.43769;80.38570;89.65450;0.00503
1.77000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45641;1.22499;0.00197;12.73238;4.47735;21.35862;4.14889;9.09034;80.47660;90.45926;0.00503
1.78000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45628;1.22499;0.00197;12.76119;4.47614;21.22759;3.99026;8.74513;80.56406;91.26490;0.00503
1.79000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45616;1.22499;0.00197;12.78894;4.47493;21.09655;3.83269;8.40207;80.64808;92.07138;0.00503
1.80000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45604;1.22499;0.00197;12.81563;4.47372;20.96552;3.67618;8.06115;80.72869;92.87867;0.00503
1.81000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45591;1.22499;0.00197;12.84126;4.47250;20.83448;3.52072;7.72236;80.80591;93.68673;0.00503
1.82000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45579;1.22499;0.00197;12.86583;4.47129;20.70345;3.36632;7.38570;80.87977;94.49553;0.00503
1.83000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45567;1.22499;0.00197;12.88936;4.47008;20.57241;3.21297;7.05116;80.95028;95.30503;0.00503
1.84000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45554;1.22499;0.00197;12.91185;4.46887;20.44138;3.06066;6.71873;81.01747;96.11520;0.00503
1.85000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45542;1.22499;0.00197;12.93329;4.46766;20.31034;2.90940;6.38841;81.08135;96.92602;0.00503
1.86000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45530;1.22499;0.00197;12.95369;4.46644;20.17931;2.75917;6.06019;81.14195;97.73744;0.00503
1.87000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45517;1.22499;0.00197;12.97306;4.46523;20.04828;2.60998;5.73406;81.19929;98.54943;0.00503
1.88000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45505;1.22499;0.00197;12.99140;4.46402;19.91724;2.46182;5.41002;81.25339;99.36196;0.00503
1.89000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45492;1.22499;0.00197;13.00872;4.46281;19.78621;2.31468;5.08805;81.30427;100.17501;0.00503
1.90000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45480;1.22499;0.00197;13.02501;4.46160;19.65517;2.16856;4.76815;81.35196;100.98853;0.00503
1.91000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45468;1.22499;0.00197;13.04029;4.46039;19.52414;2.02346;4.45031;81.39646;101.80249;0.00503
1.92000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45455;1.22499;0.00197;13.05456;4.45917;19.39310;1.87937;4.13453;81.43780;102.61687;0.00503
1.93000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45443;1.22499;0.00197;13.06783;4.45796;19.26207;1.73628;3.82078;81.47601;103.43163;0.00503
1.94000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45431;1.22499;0.00197;13.08009;4.45675;19.13103;1.59419;3.50906;81.51110;104.24674;0.00503
1.95000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45418;1.22499;0.00197;13.09136;4.45554;19.00000;1.45310;3.19937;81.54310;105.06217;0.00503
1.96000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45406;1.22499;0.00197;13.10164;4.45433;18.86897;1.31300;2.89169;81.57201;105.87789;0.00503
1.97000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45394;1.22499;0.00197;13.11093;4.45311;18.73793;1.17388;2.58601;81.59787;106.69387;0.00503
1.98000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45381;1.22499;0.00197;13.11924;4.45190;18.60690;1.03575;2.28233;81.62070;107.51008;0.00503
1.99000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45369;1.22499;0.00197;13.12658;4.45069;18.47586;0.89859;1.98062;81.64050;108.32648;0.00503
2.00000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45357;1.22499;0.00197;13.13295;4.44948;18.34483;0.76239;1.68089;81.65731;109.14306;0.00503
2.01000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45344;1.22499;0.00197;13.13836;4.44827;18.21379;0.62716;1.38312;81.67114;109.95977;0.00503
2.02000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45332;1.22499;0.00197;13.14281;4.44706;18.08276;0.49289;1.08729;81.68202;110.77659;0.00503
2.03000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45320;1.22499;0.00197;13.14631;4.44584;17.95172;0.35957;0.79341;81.68995;111.59349;0.00503
2.04000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45307;1.22499;0.00197;13.14886;4.44463;17.82069;0.22719;0.50145;81.69496;112.41044;0.00503
2.05000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45295;1.22499;0.00197;13.15048;4.44342;17.68966;0.09576;0.21141;81.69708;113.22741;0.00503
2.06000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45282;1.22499;0.00197;13.15116;4.44221;17.55862;-0.03474;-0.07673;81.69631;114.04437;0.00503
2.07000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45270;1.22499;0.00197;13.15091;4.44100;17.42759;-0.16432;-0.36297;81.69268;114.86130;0.00503
2.08000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45258;1.22499;0.00197;13.14974;4.43978;17.29655;-0.29297;-0.64734;81.68621;115.67816;0.00503
2.09000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45245;1.22499;0.00197;13.14765;4.43857;17.16552;-0.42071;-0.92984;81.67691;116.49493;0.00503
2.10000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45233;1.22499;0.00197;13.14466;4.43736;17.03448;-0.54754;-1.21048;81.66480;117.31158;0.00503
2.11000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45221;1.22499;0.00197;13.14076;4.43615;16.90345;-0.67346;-1.48928;81.64991;118.12808;0.00503
2.12000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45208;1.22499;0.00197;13.13597;4.43494;16.77241;-0.79849;-1.76625;81.63225;118.94440;0.00503
2.13000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45196;1.22499;0.00197;13.13029;4.43373;16.64138;-0.92263;-2.04140;81.61184;119.76052;0.00503
2.14000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45184;1.22499;0.00197;13.12372;4.43251;16.51034;-1.04589;-2.31475;81.58869;120.57640;0.00503
2.15000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45171;1.22499;0.00197;13.11627;4.43130;16.37931;-1.16827;-2.58630;81.56283;121.39203;0.00503
2.16000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45159;1.22498;0.00197;13.10796;4.43009;16.24828;-1.28977;-2.85608;81.53426;122.20737;0.00503
2.17000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45147;1.22498;0.00197;13.09878;4.42888;16.11724;-1.41042;-3.12408;81.50302;123.02240;0.00503
2.18000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45134;1.22498;0.00197;13.08874;4.42767;15.98621;-1.53020;-3.39034;81.46912;123.83710;0.00503
2.19000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45122;1.22498;0.00197;13.07786;4.42645;15.85517;-1.64914;-3.65485;81.43257;124.65142;0.00503
2.20000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45110;1.22498;0.00197;13.06612;4.42524;15.72414;-1.76723;-3.91764;81.39340;125.46535;0.00503
2.21000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45097;1.22498;0.00197;13.05355;4.42403;15.59310;-1.88448;-4.17871;81.35161;126.27887;0.00503
2.22000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45085;1.22498;0.00197;13.04015;4.42282;15.46207;-2.00090;-4.43808;81.30723;127.09194;0.00503
2.23000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45072;1.22498;0.00197;13.02593;4.42161;15.33103;-2.11650;-4.69577;81.26027;127.90455;0.00503
2.24000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45060;1.22498;0.00197;13.01088;4.42040;15.20000;-2.23128;-4.95179;81.21075;128.71665;0.00503
2.25000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45048;1.22498;0.00197;12.99503;4.41918;15.06897;-2.34525;-5.20614;81.15869;129.52824;0.00503
2.26000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45035;1.22498;0.00197;12.97837;4.41797;14.93793;-2.45841;-5.45885;81.10410;130.33928;0.00503
2.27000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45023;1.22498;0.00197;12.96092;4.41676;14.80690;-2.57078;-5.70993;81.04700;131.14975;0.00503
2.28000;0.00000;9.81000;0.01000;0.04000;0.64000;0.45011;1.22498;0.00197;12.94268;4.41555;14.67586;-2.68236;-5.95939;80.98741;131.95963;0.00503
2.29000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44998;1.22498;0.00197;12.92365;4.41434;14.54483;-2.79316;-6.20725;80.92534;132.76888;0.00503
2.30000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44986;1.22498;0.00197;12.90384;4.41312;14.41379;-2.90318;-6.45351;80.86080;133.57749;0.00503
2.31000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44974;1.22498;0.00197;12.88327;4.41191;14.28276;-3.01242;-6.69820;80.79382;134.38543;0.00503
2.32000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44961;1.22498;0.00197;12.86193;4.41070;14.15172;-3.12091;-6.94133;80.72441;135.19267;0.00503
2.33000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44949;1.22498;0.00197;12.83984;4.40949;14.02069;-3.22864;-7.18291;80.65258;135.99919;0.00503
2.34000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44937;1.22498;0.00197;12.81700;4.40828;13.88966;-3.33562;-7.42296;80.57835;136.80498;0.00503
2.35000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44924;1.22498;0.00197;12.79342;4.40707;13.75862;-3.44186;-7.66149;80.50173;137.61000;0.00503
2.36000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44912;1.22498;0.00197;12.76910;4.40585;13.62759;-3.54737;-7.89851;80.42275;138.41422;0.00503
2.37000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44900;1.22498;0.00197;12.74406;4.40464;13.49655;-3.65215;-8.13404;80.34141;139.21764;0.00503
2.38000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44887;1.22498;0.00197;12.71829;4.40343;13.36552;-3.75620;-8.36810;80.25773;140.02021;0.00503
2.39000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44875;1.22498;0.00197;12.69181;4.40222;13.23448;-3.85954;-8.60069;80.17172;140.82193;0.00503
2.40000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44862;1.22498;0.00197;12.66462;4.40101;13.10345;-3.96218;-8.83183;80.08340;141.62277;0.00503
2.41000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44850;1.22498;0.00197;12.63673;4.39979;12.97241;-4.06411;-9.06154;79.99278;142.42269;0.00503
2.42000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44838;1.22498;0.00197;12.60815;4.39858;12.84138;-4.16535;-9.28983;79.89989;143.22169;0.00503
2.43000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44825;1.22498;0.00197;12.57888;4.39737;12.71034;-4.26591;-9.51672;79.80472;144.01974;0.00503
2.44000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44813;1.22498;0.00197;12.54893;4.39616;12.57931;-4.36578;-9.74221;79.70730;144.81681;0.00503
2.45000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44801;1.22498;0.00197;12.51831;4.39495;12.44828;-4.46498;-9.96633;79.60763;145.61289;0.00503
2.46000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44788;1.22498;0.00197;12.48702;4.39374;12.31724;-4.56352;-10.18908;79.50574;146.40795;0.00503
2.47000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44776;1.22498;0.00197;12.45508;4.39252;12.18621;-4.66140;-10.41048;79.40164;147.20196;0.00503
2.48000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44764;1.22498;0.00197;12.42248;4.39131;12.05517;-4.75862;-10.63056;79.29533;147.99492;0.00503
2.49000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44751;1.22498;0.00197;12.38924;4.39010;11.92414;-4.85520;-10.84931;79.18684;148.78678;0.00503
2.50000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44739;1.22498;0.00197;12.35536;4.38889;11.79310;-4.95115;-11.06675;79.07617;149.57755;0.00503
2.51000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44727;1.22498;0.00197;12.32085;4.38768;11.66207;-5.04646;-11.28291;78.96334;150.36718;0.00503
2.52000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44714;1.22498;0.00197;12.28571;4.38646;11.53103;-5.14114;-11.49778;78.84837;151.15566;0.00503
2.53000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44702;1.22498;0.00197;12.24996;4.38525;11.40000;-5.23521;-11.71140;78.73125;151.94298;0.00503
2.54000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44690;1.22498;0.00197;12.21360;4.38404;11.26897;-5.32867;-11.92377;78.61201;152.72910;0.00503
2.55000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44677;1.22498;0.00197;12.17663;4.38283;11.13793;-5.42153;-12.13490;78.49066;153.51400;0.00503
2.56000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44665;1.22498;0.00197;12.13906;4.38162;11.00690;-5.51379;-12.34481;78.36722;154.29767;0.00503
2.57000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44652;1.22498;0.00197;12.10091;4.38041;10.87586;-5.60545;-12.55352;78.24168;155.08009;0.00503
2.58000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44640;1.22498;0.00197;12.06217;4.37919;10.74483;-5.69654;-12.76103;78.11407;155.86123;0.00503
2.59000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44628;1.22498;0.00197;12.02286;4.37798;10.61379;-5.78705;-12.96737;77.98440;156.64108;0.00503
2.60000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44615;1.22498;0.00197;11.98297;4.37677;10.48276;-5.87698;-13.17255;77.85267;157.41960;0.00503
2.61000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44603;1.22498;0.00197;11.94252;4.37556;10.35172;-5.96636;-13.37657;77.71891;158.19679;0.00503
2.62000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44591;1.22498;0.00197;11.90152;4.37435;10.22069;-6.05518;-13.57946;77.58311;158.97262;0.00503
2.63000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44578;1.22498;0.00197;11.85996;4.37313;10.08966;-6.14344;-13.78123;77.44530;159.74708;0.00503
2.64000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44566;1.22498;0.00197;11.81787;4.37192;9.95862;-6.23117;-13.98189;77.30548;160.52013;0.00503
2.65000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44554;1.22498;0.00197;11.77523;4.37071;9.82759;-6.31836;-14.18146;77.16367;161.29177;0.00503
2.66000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44541;1.22498;0.00197;11.73207;4.36950;9.69655;-6.40502;-14.37996;77.01987;162.06197;0.00503
2.67000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44529;1.22498;0.00197;11.68838;4.36829;9.56552;-6.49115;-14.57738;76.87409;162.83071;0.00503
2.68000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44517;1.22498;0.00197;11.64418;4.36708;9.43448;-6.57677;-14.77376;76.72635;163.59797;0.00503
2.69000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44504;1.22498;0.00197;11.59946;4.36586;9.30345;-6.66188;-14.96910;76.57666;164.36374;0.00503
2.70000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44492;1.22498;0.00197;11.55425;4.36465;9.17241;-6.74649;-15.16341;76.42503;165.12799;0.00503
2.71000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44480;1.22498;0.00197;11.50853;4.36344;9.04138;-6.83059;-15.35672;76.27146;165.89070;0.00503
2.72000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44467;1.22498;0.00197;11.46233;4.36223;8.91034;-6.91421;-15.54903;76.11597;166.65186;0.00503
2.73000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44455;1.22498;0.00197;11.41564;4.36102;8.77931;-6.99735;-15.74036;75.95857;167.41145;0.00503
2.74000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44442;1.22498;0.00197;11.36847;4.35980;8.64828;-7.08000;-15.93072;75.79926;168.16944;0.00503
2.75000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44430;1.22498;0.00197;11.32084;4.35859;8.51724;-7.16219;-16.12013;75.63806;168.92582;0.00503
2.76000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44418;1.22498;0.00197;11.27274;4.35738;8.38621;-7.24391;-16.30859;75.47497;169.68057;0.00503
2.77000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44405;1.22498;0.00197;11.22418;4.35617;8.25517;-7.32517;-16.49613;75.31001;170.43367;0.00503
2.78000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44393;1.22498;0.00197;11.17517;4.35496;8.12414;-7.40598;-16.68276;75.14318;171.18510;0.00503
2.79000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44381;1.22498;0.00197;11.12571;4.35375;7.99310;-7.48635;-16.86849;74.97450;171.93485;0.00503
2.80000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44368;1.22498;0.00197;11.07581;4.35253;7.86207;-7.56628;-17.05333;74.80397;172.68289;0.00503
2.81000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44356;1.22498;0.00197;11.02548;4.35132;7.73103;-7.64577;-17.23730;74.63159;173.42920;0.00503
2.82000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44344;1.22498;0.00197;10.97473;4.35011;7.60000;-7.72484;-17.42041;74.45739;174.17378;0.00503
2.83000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44331;1.22498;0.00197;10.92355;4.34890;7.46897;-7.80349;-17.60267;74.28136;174.91659;0.00503
2.84000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44319;1.22498;0.00197;10.87197;4.34769;7.33793;-7.88172;-17.78410;74.10352;175.65763;0.00503
2.85000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44307;1.22498;0.00197;10.81997;4.34647;7.20690;-7.95955;-17.96471;73.92387;176.39686;0.00503
2.86000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44294;1.22498;0.00197;10.76757;4.34526;7.07586;-8.03697;-18.14452;73.74243;177.13429;0.00503
2.87000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44282;1.22498;0.00197;10.71478;4.34405;6.94483;-8.11400;-18.32353;73.55919;177.86988;0.00503
2.88000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44270;1.22498;0.00197;10.66159;4.34284;6.81379;-8.19064;-18.50176;73.37418;178.60362;0.00503
2.89000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44257;1.22498;0.00197;10.60803;4.34163;6.68276;-8.26690;-18.67923;73.18738;179.33550;0.00503
2.90000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44245;1.22498;0.00197;10.55409;4.34042;6.55172;-8.34278;-18.85595;72.99882;180.06548;0.00503
2.91000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44232;1.22498;0.00197;10.49977;4.33920;6.42069;-8.41829;-19.03192;72.80851;180.79357;0.00503
2.92000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44220;1.22498;0.00197;10.44509;4.33799;6.28966;-8.49343;-19.20717;72.61643;181.51973;0.00503
2.93000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44208;1.22498;0.00197;10.39006;4.33678;6.15862;-8.56822;-19.38171;72.42262;182.24396;0.00503
2.94000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44195;1.22498;0.00197;10.33467;4.33557;6.02759;-8.64265;-19.55554;72.22706;182.96623;0.00503
2.95000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44183;1.22498;0.00197;10.27893;4.33436;5.89655;-8.71673;-19.72869;72.02977;183.68653;0.00503
2.96000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44171;1.22498;0.00197;10.22285;4.33314;5.76552;-8.79048;-19.90116;71.83076;184.40484;0.00503
2.97000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44158;1.22498;0.00197;10.16644;4.33193;5.63448;-8.86389;-20.07297;71.63003;185.12114;0.00503
2.98000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44146;1.22498;0.00197;10.10970;4.33072;5.50345;-8.93697;-20.24413;71.42759;185.83541;0.00503
2.99000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44134;1.22498;0.00197;10.05263;4.32951;5.37241;-9.00973;-20.41466;71.22345;186.54765;0.00503
3.00000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44121;1.22498;0.00197;9.99525;4.32830;5.24138;-9.08217;-20.58456;71.01760;187.25782;0.00503
3.01000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44109;1.22498;0.00197;9.93756;4.32709;5.11034;-9.15430;-20.75385;70.81006;187.96592;0.00503
3.02000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44097;1.22498;0.00197;9.87956;4.32587;4.97931;-9.22613;-20.92255;70.60084;188.67193;0.00503
3.03000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44084;1.22498;0.00197;9.82127;4.32466;4.84828;-9.29765;-21.09066;70.38993;189.37583;0.00503
3.04000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44072;1.22498;0.00197;9.76267;4.32345;4.71724;-9.36888;-21.25820;70.17735;190.07760;0.00503
3.05000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44060;1.22498;0.00197;9.70379;4.32224;4.58621;-9.43983;-21.42517;69.96310;190.77724;0.00503
3.06000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44047;1.22498;0.00197;9.64463;4.32103;4.45517;-9.51049;-21.59160;69.74718;191.47471;0.00503
3.07000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44035;1.22498;0.00197;9.58519;4.31981;4.32414;-9.58087;-21.75750;69.52960;192.17000;0.00503
3.08000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44022;1.22498;0.00197;9.52549;4.31860;4.19310;-9.65098;-21.92287;69.31038;192.86311;0.00503
3.09000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44010;1.22498;0.00197;9.46551;4.31739;4.06207;-9.72083;-22.08773;69.08950;193.55400;0.00503
3.10000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43998;1.22498;0.00197;9.40528;4.31618;3.93103;-9.79042;-22.25210;68.86698;194.24267;0.00503
3.11000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43985;1.22498;0.00197;9.34479;4.31497;3.80000;-9.85976;-22.41598;68.64282;194.92910;0.00503
3.12000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43973;1.22498;0.00197;9.28405;4.31376;3.66897;-9.92884;-22.57939;68.41702;195.61327;0.00503
3.13000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43961;1.22498;0.00197;9.22308;4.31254;3.53793;-9.99769;-22.74234;68.18960;196.29517;0.00503
3.14000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43948;1.22498;0.00197;9.16186;4.31133;3.40690;-10.06630;-22.90484;67.96055;196.97477;0.00503
3.15000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43936;1.22498;0.00197;9.10041;4.31012;3.27586;-10.13467;-23.06691;67.72988;197.65207;0.00503
3.16000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43924;1.22498;0.00197;9.03874;4.30891;3.14483;-10.20282;-23.22855;67.49760;198.32705;0.00503
3.17000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43911;1.22498;0.00197;8.97685;4.30770;3.01379;-10.27075;-23.38979;67.26370;198.99968;0.00503
